ID	ensembl_gene_id
A_73_P402371	ENSBTAG00000014426
A_73_P096371	ENSBTAG00000013205
A_73_100157	ENSBTAG00000019218
A_73_P250796	ENSBTAG00000007129
A_73_105421	ENSBTAG00000007129
A_73_P445781	ENSBTAG00000007129
A_73_P250631	ENSBTAG00000007129
A_73_P412076	ENSBTAG00000011411
A_73_109914	ENSBTAG00000011411
A_73_P061466	ENSBTAG00000019204
A_73_P059421	ENSBTAG00000032527
A_73_101302	ENSBTAG00000003330
A_73_P046701	ENSBTAG00000032531
A_73_P121176	ENSBTAG00000032531
A_73_P044991	ENSBTAG00000032534
A_73_P409851	ENSBTAG00000032534
A_73_103347	ENSBTAG00000003455
A_73_P081361	ENSBTAG00000003455
A_73_118993	ENSBTAG00000021691
A_73_P293211	ENSBTAG00000021691
A_73_P311981	ENSBTAG00000032538
A_73_P096386	ENSBTAG00000032538
A_73_110949	ENSBTAG00000019795
A_73_111148	ENSBTAG00000006654
A_73_103956	ENSBTAG00000032544
A_73_101204	ENSBTAG00000015251
A_73_P033736	ENSBTAG00000032548
A_73_P293654	ENSBTAG00000032548
A_73_109015	ENSBTAG00000014381
A_73_P061351	ENSBTAG00000032557
A_73_107540	ENSBTAG00000032558
A_73_P082391	ENSBTAG00000000223
A_73_P048306	ENSBTAG00000032560
A_73_P508033	ENSBTAG00000002685
A_73_P452341	ENSBTAG00000002685
A_73_111232	ENSBTAG00000002685
A_73_P324086	ENSBTAG00000002685
A_73_P339536	ENSBTAG00000002685
A_73_P115631	ENSBTAG00000032567
A_73_P112471	ENSBTAG00000023891
A_73_P391481	ENSBTAG00000023891
A_73_102465	ENSBTAG00000013905
A_73_P039706	ENSBTAG00000013905
A_73_P255836	ENSBTAG00000019281
A_73_P262566	ENSBTAG00000019281
A_73_P316311	ENSBTAG00000019281
A_73_103672	ENSBTAG00000019281
A_73_P058271	ENSBTAG00000017759
A_73_100406	ENSBTAG00000014855
A_73_P269021	ENSBTAG00000014855
A_73_P386946	ENSBTAG00000015349
A_73_P040546	ENSBTAG00000015349
A_73_P290031	ENSBTAG00000011488
A_73_P323116	ENSBTAG00000011488
A_73_P040771	ENSBTAG00000011488
A_73_P254106	ENSBTAG00000011488
A_73_P088646	ENSBTAG00000032598
A_73_111700	ENSBTAG00000010577
A_73_P336561	ENSBTAG00000021077
A_73_105688	ENSBTAG00000021077
A_73_P087656	ENSBTAG00000009471
A_73_P426656	ENSBTAG00000032613
A_73_104448	ENSBTAG00000032613
A_73_P257136	ENSBTAG00000032613
A_73_P087646	ENSBTAG00000032637
A_73_104828	ENSBTAG00000032637
A_73_104980	ENSBTAG00000032623
A_73_P055506	ENSBTAG00000039688
A_73_P049161	ENSBTAG00000032640
A_73_P438586	ENSBTAG00000032640
A_73_P350016	ENSBTAG00000018071
A_73_108245	ENSBTAG00000018071
A_73_P396356	ENSBTAG00000012418
A_73_P302776	ENSBTAG00000012418
A_73_101576	ENSBTAG00000012418
A_73_P081466	ENSBTAG00000012418
A_73_110462	ENSBTAG00000032650
A_73_101317	ENSBTAG00000021773
A_73_P432291	ENSBTAG00000019197
A_73_P444341	ENSBTAG00000019197
A_73_121437	ENSBTAG00000019197
A_73_P443436	ENSBTAG00000019197
A_73_P342626	ENSBTAG00000019197
A_73_P437316	ENSBTAG00000032651
A_73_108495	ENSBTAG00000032656
A_73_P314351	ENSBTAG00000010611
A_73_P420566	ENSBTAG00000010611
A_73_104169	ENSBTAG00000010611
A_73_P260051	ENSBTAG00000018588
A_73_103041	ENSBTAG00000018588
A_73_P340606	ENSBTAG00000018588
A_73_P274421	ENSBTAG00000018588
A_73_P097256	ENSBTAG00000018588
A_73_P394721	ENSBTAG00000001182
A_73_P041936	ENSBTAG00000001182
A_73_114805	ENSBTAG00000005314
A_73_113778	ENSBTAG00000005314
A_73_120948	ENSBTAG00000014043
A_73_P338491	ENSBTAG00000014043
A_73_P088621	ENSBTAG00000009218
A_73_P064511	ENSBTAG00000027916
A_73_P304626	ENSBTAG00000027916
A_73_P096296	ENSBTAG00000032674
A_73_106794	ENSBTAG00000007382
A_73_115966	ENSBTAG00000026247
A_73_P485828	ENSBTAG00000026247
A_73_116014	ENSBTAG00000017566
A_73_P492058	ENSBTAG00000013660
A_73_P096281	ENSBTAG00000032684
A_73_P079106	ENSBTAG00000032686
A_73_P318686	ENSBTAG00000032686
A_73_P283561	ENSBTAG00000013588
A_73_P064516	ENSBTAG00000013588
A_73_118851	ENSBTAG00000032719
A_73_P096271	ENSBTAG00000032719
A_73_P110301	ENSBTAG00000001137
A_73_P454046	ENSBTAG00000001137
A_73_P071901	ENSBTAG00000016080
A_73_P292296	ENSBTAG00000016080
A_73_P264496	ENSBTAG00000016080
A_73_108092	ENSBTAG00000032704
A_73_P038381	ENSBTAG00000032704
A_73_P296461	ENSBTAG00000032704
A_73_P311751	ENSBTAG00000032704
A_73_P069751	ENSBTAG00000032705
A_73_P073891	ENSBTAG00000008908
A_73_P030711	ENSBTAG00000038706
A_73_P340251	ENSBTAG00000002214
A_73_P067281	ENSBTAG00000002214
A_73_P041991	ENSBTAG00000004801
A_73_P384546	ENSBTAG00000004801
A_73_P285771	ENSBTAG00000004801
A_73_P061451	ENSBTAG00000032730
A_73_P045141	ENSBTAG00000032733
A_73_105085	ENSBTAG00000021591
A_73_P314321	ENSBTAG00000023600
A_73_P052396	ENSBTAG00000023600
A_73_P044486	ENSBTAG00000040422
A_73_105945	ENSBTAG00000040422
A_73_104834	ENSBTAG00000018499
A_73_P060306	ENSBTAG00000003741
A_73_110378	ENSBTAG00000000071
A_73_P109381	ENSBTAG00000022502
A_73_P339371	ENSBTAG00000032763
A_73_P369091	ENSBTAG00000032763
A_73_112685	ENSBTAG00000032763
A_73_121337	ENSBTAG00000002998
A_73_P043586	ENSBTAG00000032774
A_73_P448456	ENSBTAG00000012262
A_73_P086451	ENSBTAG00000012262
A_73_P397541	ENSBTAG00000012262
A_73_109764	ENSBTAG00000032777
A_73_101222	ENSBTAG00000032782
A_73_P322326	ENSBTAG00000009490
A_73_107225	ENSBTAG00000009490
A_73_P375756	ENSBTAG00000009490
A_73_P049851	ENSBTAG00000032821
A_73_P395506	ENSBTAG00000032821
A_73_P079486	ENSBTAG00000054610
A_73_P049621	ENSBTAG00000006231
A_73_P037756	ENSBTAG00000032808
A_73_P071891	ENSBTAG00000010169
A_73_106574	ENSBTAG00000010145
A_73_P308776	ENSBTAG00000032829
A_73_P384481	ENSBTAG00000032829
A_73_P033996	ENSBTAG00000032829
A_73_P099541	ENSBTAG00000032829
A_73_P107041	ENSBTAG00000004886
A_73_P317141	ENSBTAG00000008826
A_73_116667	ENSBTAG00000008826
A_73_P107046	ENSBTAG00000004886
A_73_107925	ENSBTAG00000004886
A_73_120630	ENSBTAG00000004901
A_73_120763	ENSBTAG00000004622
A_73_P257196	ENSBTAG00000004622
A_73_P314032	ENSBTAG00000004622
A_73_P373036	ENSBTAG00000014455
A_73_P043206	ENSBTAG00000051169
A_73_P263991	ENSBTAG00000051169
A_73_P087901	ENSBTAG00000039245
A_73_P048356	ENSBTAG00000032858
A_73_P032726	ENSBTAG00000009302
A_73_110367	ENSBTAG00000009302
A_73_P226957	ENSBTAG00000013264
A_73_110457	ENSBTAG00000032869
A_73_P090201	ENSBTAG00000013555
A_73_100287	ENSBTAG00000032872
A_73_P079426	ENSBTAG00000032873
A_73_P379286	ENSBTAG00000000983
A_73_P075251	ENSBTAG00000000983
A_73_P405856	ENSBTAG00000000983
A_73_115053	ENSBTAG00000032875
A_73_P267406	ENSBTAG00000032887
A_73_P052206	ENSBTAG00000032887
A_73_P058211	ENSBTAG00000021493
A_73_117944	ENSBTAG00000024470
A_73_P350236	ENSBTAG00000024470
A_73_107522	ENSBTAG00000005062
A_73_P295656	ENSBTAG00000005062
A_73_113972	ENSBTAG00000026885
A_73_P057579	ENSBTAG00000012835
A_73_P043026	ENSBTAG00000032905
A_73_P114727	ENSBTAG00000032905
A_73_P371741	ENSBTAG00000005170
A_73_P045361	ENSBTAG00000032918
A_73_109780	ENSBTAG00000040070
A_73_P038836	ENSBTAG00000040070
A_73_P070056	ENSBTAG00000032933
A_73_107801	ENSBTAG00000005741
A_73_P147931	ENSBTAG00000019895
A_73_113280	ENSBTAG00000032947
A_73_112167	ENSBTAG00000014794
A_73_P303291	ENSBTAG00000014794
A_73_119962	ENSBTAG00000032951
A_73_113508	ENSBTAG00000032961
A_73_P041036	ENSBTAG00000052139
A_73_P083966	ENSBTAG00000017041
A_73_P077327	ENSBTAG00000032979
A_73_112969	ENSBTAG00000005078
A_73_P423381	ENSBTAG00000032982
A_73_P048721	ENSBTAG00000032982
A_73_P086331	ENSBTAG00000032983
A_73_P036611	ENSBTAG00000032995
A_73_P259471	ENSBTAG00000015554
A_73_P384811	ENSBTAG00000015554
A_73_102270	ENSBTAG00000015554
A_73_P251916	ENSBTAG00000019870
A_73_P034001	ENSBTAG00000019870
A_73_104759	ENSBTAG00000033010
A_73_P057826	ENSBTAG00000005404
A_73_118647	ENSBTAG00000020755
A_73_101720	ENSBTAG00000033015
A_73_P364541	ENSBTAG00000012747
A_73_P393391	ENSBTAG00000012747
A_73_110239	ENSBTAG00000012747
A_73_P090191	ENSBTAG00000000507
A_73_P273161	ENSBTAG00000013249
A_73_P344421	ENSBTAG00000013249
A_73_120712	ENSBTAG00000013249
A_73_P043016	ENSBTAG00000002688
A_73_P082241	ENSBTAG00000021694
A_73_101471	ENSBTAG00000033056
A_73_P058161	ENSBTAG00000007890
A_73_P086316	ENSBTAG00000033076
A_73_P415146	ENSBTAG00000033076
A_73_P030011	ENSBTAG00000017056
A_73_P141551	ENSBTAG00000001090
A_73_P105796	ENSBTAG00000001090
A_73_P094391	ENSBTAG00000001090
A_73_P064921	ENSBTAG00000033077
A_73_105701	ENSBTAG00000033078
A_73_113179	ENSBTAG00000019175
A_73_117362	ENSBTAG00000006680
A_73_P043161	ENSBTAG00000012094
A_73_110914	ENSBTAG00000033089
A_73_P129136	ENSBTAG00000033089
A_73_P037461	ENSBTAG00000039105
A_73_P064341	ENSBTAG00000017983
A_73_P320326	ENSBTAG00000033095
A_73_112944	ENSBTAG00000033095
A_73_P206222	ENSBTAG00000033095
A_73_114767	ENSBTAG00000021392
A_73_P314061	ENSBTAG00000021392
A_73_P082221	ENSBTAG00000002105
A_73_P050776	ENSBTAG00000004116
A_73_P108951	ENSBTAG00000006835
A_73_P045136	ENSBTAG00000006835
A_73_P049516	ENSBTAG00000005814
A_73_P328041	ENSBTAG00000033107
A_73_P050916	ENSBTAG00000033107
A_73_P395036	ENSBTAG00000012280
A_73_100176	ENSBTAG00000012280
A_73_117419	ENSBTAG00000008897
A_73_116532	ENSBTAG00000018367
A_73_P353521	ENSBTAG00000018367
A_73_P032526	ENSBTAG00000010888
A_73_P069021	ENSBTAG00000003410
A_73_113604	ENSBTAG00000018937
A_73_P271236	ENSBTAG00000018937
A_73_P035766	ENSBTAG00000033127
A_73_100086	ENSBTAG00000013885
A_73_120723	ENSBTAG00000033128
A_73_P044541	ENSBTAG00000033136
A_73_P087456	ENSBTAG00000033160
A_73_104999	ENSBTAG00000019246
A_73_P355621	ENSBTAG00000019246
A_73_P059901	ENSBTAG00000033140
A_73_P075211	ENSBTAG00000004456
A_73_P064886	ENSBTAG00000017268
A_73_P259151	ENSBTAG00000038312
A_73_113965	ENSBTAG00000038312
A_73_102435	ENSBTAG00000033174
A_73_P493573	ENSBTAG00000033170
A_73_P096181	ENSBTAG00000033170
A_73_P072931	ENSBTAG00000033173
A_73_P270586	ENSBTAG00000033180
A_73_P044146	ENSBTAG00000033180
A_73_P167292	ENSBTAG00000033186
A_73_P042801	ENSBTAG00000033186
A_73_P079056	ENSBTAG00000002710
A_73_P039541	ENSBTAG00000015353
A_73_P086251	ENSBTAG00000033190
A_73_P271136	ENSBTAG00000033190
A_73_P119576	ENSBTAG00000039922
A_73_111006	ENSBTAG00000039922
A_73_P081061	ENSBTAG00000033195
A_73_109834	ENSBTAG00000033197
A_73_P090151	ENSBTAG00000021464
A_73_P115351	ENSBTAG00000019353
A_73_113509	ENSBTAG00000033214
A_73_114203	ENSBTAG00000033214
A_73_P448871	ENSBTAG00000010235
A_73_P295976	ENSBTAG00000010235
A_73_P036371	ENSBTAG00000010235
A_73_P431356	ENSBTAG00000010235
A_73_101309	ENSBTAG00000007630
A_73_114870	ENSBTAG00000033217
A_73_P069961	ENSBTAG00000033221
A_73_107855	ENSBTAG00000033220
A_73_114506	ENSBTAG00000026283
A_73_P036816	ENSBTAG00000020799
A_73_117567	ENSBTAG00000020799
A_73_106682	ENSBTAG00000012037
A_73_P114706	ENSBTAG00000012037
A_73_P434491	ENSBTAG00000012037
A_73_104688	ENSBTAG00000005250
A_73_114581	ENSBTAG00000009341
A_73_P071771	ENSBTAG00000008642
A_73_P204592	ENSBTAG00000008642
A_73_P032126	ENSBTAG00000008642
A_73_P279681	ENSBTAG00000033255
A_73_P044831	ENSBTAG00000033255
A_73_119727	ENSBTAG00000033267
A_73_P071761	ENSBTAG00000033267
A_73_P379351	ENSBTAG00000001390
A_73_120418	ENSBTAG00000001390
A_73_P379616	ENSBTAG00000001390
A_73_P368191	ENSBTAG00000011172
A_73_P259491	ENSBTAG00000011172
A_73_P082191	ENSBTAG00000011172
A_73_P325946	ENSBTAG00000033331
A_73_P051976	ENSBTAG00000033331
A_73_109533	ENSBTAG00000008936
A_73_P349211	ENSBTAG00000008936
A_73_111852	ENSBTAG00000033270
A_73_P057986	ENSBTAG00000020369
A_73_P083801	ENSBTAG00000009331
A_73_101590	ENSBTAG00000005318
A_73_P042621	ENSBTAG00000009536
A_73_102880	ENSBTAG00000033290
A_73_P257176	ENSBTAG00000033290
A_73_P030441	ENSBTAG00000004788
A_73_P330111	ENSBTAG00000004788
A_73_P466118	ENSBTAG00000006492
A_73_P399851	ENSBTAG00000006492
A_73_114926	ENSBTAG00000012142
A_73_P253061	ENSBTAG00000012142
A_73_110009	ENSBTAG00000012044
A_73_P275441	ENSBTAG00000033299
A_73_P043416	ENSBTAG00000033299
A_73_P463406	ENSBTAG00000007366
A_73_P453251	ENSBTAG00000007366
A_73_114880	ENSBTAG00000007366
A_73_P376846	ENSBTAG00000007366
A_73_P266676	ENSBTAG00000007366
A_73_P148346	ENSBTAG00000001387
A_73_115628	ENSBTAG00000026637
A_73_107648	ENSBTAG00000033304
A_73_108436	ENSBTAG00000017420
A_73_P048016	ENSBTAG00000017420
A_73_P047216	ENSBTAG00000020929
A_73_P256291	ENSBTAG00000033313
A_73_P257728	ENSBTAG00000033313
A_73_P036156	ENSBTAG00000033313
A_73_P082166	ENSBTAG00000022381
A_73_116207	ENSBTAG00000006259
A_73_P041321	ENSBTAG00000006259
A_73_P073676	ENSBTAG00000033315
A_73_P473273	ENSBTAG00000010526
A_73_P040856	ENSBTAG00000010526
A_73_P461726	ENSBTAG00000010526
A_73_P301686	ENSBTAG00000010526
A_73_P321521	ENSBTAG00000010526
A_73_P489928	ENSBTAG00000018495
A_73_103361	ENSBTAG00000018495
A_73_P368551	ENSBTAG00000010518
A_73_P459016	ENSBTAG00000010518
A_73_111179	ENSBTAG00000010518
A_73_112913	ENSBTAG00000009166
A_73_P077216	ENSBTAG00000001819
A_73_P041766	ENSBTAG00000033322
A_73_100236	ENSBTAG00000010916
A_73_P376391	ENSBTAG00000010916
A_73_P087406	ENSBTAG00000033327
A_73_117817	ENSBTAG00000016506
A_73_P341181	ENSBTAG00000016506
A_73_116338	ENSBTAG00000033334
A_73_P286081	ENSBTAG00000033334
A_73_P372681	ENSBTAG00000001601
A_73_P321636	ENSBTAG00000001601
A_73_100498	ENSBTAG00000001601
A_73_P037866	ENSBTAG00000009984
A_73_P436651	ENSBTAG00000009984
A_73_109450	ENSBTAG00000009984
A_73_P285736	ENSBTAG00000009984
A_73_112446	ENSBTAG00000011135
A_73_P394651	ENSBTAG00000011135
A_73_107257	ENSBTAG00000001562
A_73_P362996	ENSBTAG00000033345
A_73_P103636	ENSBTAG00000033345
A_73_P407166	ENSBTAG00000033345
A_73_114286	ENSBTAG00000033345
A_73_P087391	ENSBTAG00000033351
A_73_111086	ENSBTAG00000018085
A_73_P376341	ENSBTAG00000019686
A_73_121280	ENSBTAG00000019686
A_73_P081206	ENSBTAG00000033365
A_73_104305	ENSBTAG00000007705
A_73_P086201	ENSBTAG00000014467
A_73_P071726	ENSBTAG00000006718
A_73_103997	ENSBTAG00000033398
A_73_P094331	ENSBTAG00000006970
A_73_P061131	ENSBTAG00000033377
A_73_P112421	ENSBTAG00000033381
A_73_101900	ENSBTAG00000033384
A_73_P050926	ENSBTAG00000033386
A_73_108191	ENSBTAG00000005888
A_73_114208	ENSBTAG00000033395
A_73_P339266	ENSBTAG00000033395
A_73_P499813	ENSBTAG00000033395
A_73_P083771	ENSBTAG00000025767
A_73_P180457	ENSBTAG00000033396
A_73_P049301	ENSBTAG00000033396
A_73_P254376	ENSBTAG00000033397
A_73_P047441	ENSBTAG00000033397
A_73_P114921	ENSBTAG00000012682
A_73_112696	ENSBTAG00000012778
A_73_P307841	ENSBTAG00000012778
A_73_P098576	ENSBTAG00000015666
A_73_P088371	ENSBTAG00000015666
A_73_P102266	ENSBTAG00000015666
A_73_P072851	ENSBTAG00000002448
A_73_P081161	ENSBTAG00000033429
A_73_P066891	ENSBTAG00000033441
A_73_P499223	ENSBTAG00000033441
A_73_105239	ENSBTAG00000038496
A_73_P303841	ENSBTAG00000038496
A_73_103435	ENSBTAG00000033445
A_73_102053	ENSBTAG00000033446
A_73_P196342	ENSBTAG00000033446
A_73_114065	ENSBTAG00000002092
A_73_P061981	ENSBTAG00000002393
A_73_P042711	ENSBTAG00000033460
A_73_P187987	ENSBTAG00000033460
A_73_P435051	ENSBTAG00000033460
A_73_103601	ENSBTAG00000033464
A_73_P085416	ENSBTAG00000033470
A_73_P113711	ENSBTAG00000012715
A_73_P292676	ENSBTAG00000006721
A_73_P030696	ENSBTAG00000006721
A_73_P034456	ENSBTAG00000033504
A_73_120612	ENSBTAG00000033502
A_73_101778	ENSBTAG00000050168
A_73_P064796	ENSBTAG00000008832
A_73_P109641	ENSBTAG00000004150
A_73_P110726	ENSBTAG00000004150
A_73_P090041	ENSBTAG00000033531
A_73_P049951	ENSBTAG00000033547
A_73_P048406	ENSBTAG00000033562
A_73_P044186	ENSBTAG00000046199
A_73_P115606	ENSBTAG00000000421
A_73_P049986	ENSBTAG00000020338
A_73_108850	ENSBTAG00000033603
A_73_P113331	ENSBTAG00000033604
A_73_P060656	ENSBTAG00000033621
A_73_P087276	ENSBTAG00000008797
A_73_102614	ENSBTAG00000001322
A_73_100034	ENSBTAG00000017189
A_73_P038481	ENSBTAG00000033648
A_73_P316427	ENSBTAG00000033648
A_73_P081116	ENSBTAG00000033657
A_73_106803	ENSBTAG00000033726
A_73_P257971	ENSBTAG00000007923
A_73_112207	ENSBTAG00000007923
A_73_P057891	ENSBTAG00000033672
A_73_101769	ENSBTAG00000005564
A_73_P040881	ENSBTAG00000033680
A_73_P269496	ENSBTAG00000033680
A_73_110441	ENSBTAG00000033690
A_73_P104841	ENSBTAG00000033690
A_73_P403406	ENSBTAG00000012585
A_73_120935	ENSBTAG00000012585
A_73_P057786	ENSBTAG00000012585
A_73_P441216	ENSBTAG00000020589
A_73_104174	ENSBTAG00000020589
A_73_P116006	ENSBTAG00000003645
A_73_P048171	ENSBTAG00000054945
A_73_110573	ENSBTAG00000033699
A_73_P048201	ENSBTAG00000033699
A_73_P045986	ENSBTAG00000033727
A_73_P035111	ENSBTAG00000033721
A_73_P118151	ENSBTAG00000033721
A_73_121323	ENSBTAG00000033721
A_73_114914	ENSBTAG00000033731
A_73_P251096	ENSBTAG00000033731
A_73_P290191	ENSBTAG00000033731
A_73_101156	ENSBTAG00000018349
A_73_P396261	ENSBTAG00000018349
A_73_P055936	ENSBTAG00000051044
A_73_101931	ENSBTAG00000051044
A_73_P043001	ENSBTAG00000013581
A_73_P110736	ENSBTAG00000033748
A_73_P082126	ENSBTAG00000033748
A_73_P152011	ENSBTAG00000033747
A_73_P030771	ENSBTAG00000033747
A_73_P067616	ENSBTAG00000017618
A_73_P087361	ENSBTAG00000017061
A_73_P427026	ENSBTAG00000017061
A_73_P312636	ENSBTAG00000017061
A_73_P050331	ENSBTAG00000033759
A_73_P253066	ENSBTAG00000001212
A_73_100281	ENSBTAG00000001212
A_73_P338666	ENSBTAG00000001212
A_73_P081081	ENSBTAG00000009575
A_73_P333436	ENSBTAG00000015766
A_73_P133971	ENSBTAG00000015766
A_73_P066846	ENSBTAG00000015766
A_73_P429606	ENSBTAG00000015766
A_73_114934	ENSBTAG00000033801
A_73_P075061	ENSBTAG00000007192
A_73_P250841	ENSBTAG00000007192
A_73_P316131	ENSBTAG00000033835
A_73_P276041	ENSBTAG00000033835
A_73_109282	ENSBTAG00000033835
A_73_101314	ENSBTAG00000011754
A_73_P050381	ENSBTAG00000033886
A_73_P079886	ENSBTAG00000033891
A_73_P503788	ENSBTAG00000025258
A_73_103255	ENSBTAG00000025258
A_73_113328	ENSBTAG00000033902
A_73_100970	ENSBTAG00000027854
A_73_P383086	ENSBTAG00000027854
A_73_P040096	ENSBTAG00000027854
A_73_P035696	ENSBTAG00000027843
A_73_P122156	ENSBTAG00000039313
A_73_110228	ENSBTAG00000026977
A_73_100364	ENSBTAG00000000475
A_73_P275891	ENSBTAG00000000475
A_73_113796	ENSBTAG00000033954
A_73_113167	ENSBTAG00000011336
A_73_106513	ENSBTAG00000003035
A_73_P253451	ENSBTAG00000003035
A_73_P081051	ENSBTAG00000033961
A_73_106680	ENSBTAG00000049075
A_73_P070481	ENSBTAG00000033967
A_73_P064151	ENSBTAG00000020467
A_73_P089971	ENSBTAG00000011336
A_73_P257606	ENSBTAG00000033983
A_73_P260046	ENSBTAG00000033983
A_73_118393	ENSBTAG00000033983
A_73_P327006	ENSBTAG00000007383
A_73_115823	ENSBTAG00000007383
A_73_113272	ENSBTAG00000010498
A_73_111926	ENSBTAG00000034024
A_73_P077111	ENSBTAG00000034033
A_73_108412	ENSBTAG00000034045
A_73_P047166	ENSBTAG00000034064
A_73_107408	ENSBTAG00000034077
A_73_P064126	ENSBTAG00000015238
A_73_114596	ENSBTAG00000015238
A_73_100378	ENSBTAG00000020194
A_73_P091996	ENSBTAG00000010158
A_73_P032481	ENSBTAG00000034091
A_73_P070461	ENSBTAG00000020594
A_73_P377436	ENSBTAG00000020594
A_73_P429961	ENSBTAG00000020594
A_73_118473	ENSBTAG00000014262
A_73_P100186	ENSBTAG00000014262
A_73_P039866	ENSBTAG00000014262
A_73_115127	ENSBTAG00000034113
A_73_P070446	ENSBTAG00000002599
A_73_P049721	ENSBTAG00000034106
A_73_P368801	ENSBTAG00000034106
A_73_119128	ENSBTAG00000004745
A_73_P124881	ENSBTAG00000004745
A_73_104475	ENSBTAG00000010477
A_73_111197	ENSBTAG00000010477
A_73_P110046	ENSBTAG00000034193
A_73_120015	ENSBTAG00000034193
A_73_P069741	ENSBTAG00000034138
A_73_P178302	ENSBTAG00000034138
A_73_P078846	ENSBTAG00000024878
A_73_P069736	ENSBTAG00000015512
A_73_P466348	ENSBTAG00000040126
A_73_101860	ENSBTAG00000040126
A_73_P088311	ENSBTAG00000034154
A_73_P073598	ENSBTAG00000034145
A_73_P204272	ENSBTAG00000015522
A_73_108783	ENSBTAG00000015522
A_73_P506382	ENSBTAG00000015522
A_73_112259	ENSBTAG00000006986
A_73_P040341	ENSBTAG00000034184
A_73_P035286	ENSBTAG00000003365
A_73_P351751	ENSBTAG00000003365
A_73_P288606	ENSBTAG00000003365
A_73_P032421	ENSBTAG00000021842
A_73_P107656	ENSBTAG00000021842
A_73_P037376	ENSBTAG00000034192
A_73_P044021	ENSBTAG00000038124
A_73_P093941	ENSBTAG00000015973
A_73_P266576	ENSBTAG00000034206
A_73_116444	ENSBTAG00000034206
A_73_120031	ENSBTAG00000010548
A_73_P058076	ENSBTAG00000021407
A_73_P048066	ENSBTAG00000016473
A_73_P071601	ENSBTAG00000016729
A_73_101496	ENSBTAG00000034246
A_73_112014	ENSBTAG00000034283
A_73_110027	ENSBTAG00000020391
A_73_118279	ENSBTAG00000034281
A_73_107903	ENSBTAG00000034295
A_73_P059691	ENSBTAG00000040536
A_73_114838	ENSBTAG00000010105
A_73_P253096	ENSBTAG00000005106
A_73_111500	ENSBTAG00000005106
A_73_P386056	ENSBTAG00000009851
A_73_P095896	ENSBTAG00000009851
A_73_P040996	ENSBTAG00000034323
A_73_103987	ENSBTAG00000034338
A_73_104936	ENSBTAG00000034346
A_73_114472	ENSBTAG00000034349
A_73_P146231	ENSBTAG00000013064
A_73_P071636	ENSBTAG00000013064
A_73_118699	ENSBTAG00000012508
A_73_100948	ENSBTAG00000034347
A_73_P031721	ENSBTAG00000000502
A_73_P107611	ENSBTAG00000000502
A_73_P064081	ENSBTAG00000012307
A_73_111683	ENSBTAG00000034360
A_73_P042016	ENSBTAG00000015354
A_73_119863	ENSBTAG00000015354
A_73_115010	ENSBTAG00000008828
A_73_P165822	ENSBTAG00000008828
A_73_P058031	ENSBTAG00000034372
A_73_117183	ENSBTAG00000013004
A_73_113264	ENSBTAG00000034384
A_73_P085941	ENSBTAG00000034391
A_73_P153171	ENSBTAG00000034391
A_73_P042396	ENSBTAG00000034396
A_73_P259296	ENSBTAG00000006971
A_73_P070266	ENSBTAG00000006971
A_73_P047586	ENSBTAG00000012672
A_73_121134	ENSBTAG00000006972
A_73_P501743	ENSBTAG00000019854
A_73_116705	ENSBTAG00000019854
A_73_P033266	ENSBTAG00000001026
A_73_101386	ENSBTAG00000012252
A_73_P051876	ENSBTAG00000034430
A_73_P385986	ENSBTAG00000034430
A_73_P304871	ENSBTAG00000034435
A_73_P087251	ENSBTAG00000010945
A_73_P041831	ENSBTAG00000034441
A_73_111707	ENSBTAG00000012878
A_73_P163157	ENSBTAG00000012878
A_73_108945	ENSBTAG00000005456
A_73_P095891	ENSBTAG00000010462
A_73_P259376	ENSBTAG00000010462
